segundo,estado_sistema,vel_media,vel_min,vel_max,v_diff,car_mean_velocity,truck_mean_velocity,densidad_veh_km,flujo_veh_h,eficiencia_pct,coches_parados,coches_atasco,coches_ajustando,coches_libre,gap_min,gap_medio,gap_max,gap_critico_medio,presion_gaps,max_parados,max_en_atasco,max_v_diff,num_cars,num_trucks,truck_pct
148,LIBRE,23.655866038110176,22.739306575771977,24.76586291207335,2.026556336301372,23.655866038110176,0.0,15.917230401910068,1355.529132307149,94.6234641524407,0,0,35,5,44.85354668872736,62.825,157.76299892508314,26.155866038110172,0.41632894609009424,1,5,23.813434002894276,40,0,0.0
149,LIBRE,23.656678658039766,22.74250432451459,24.763218452470156,2.0207141279555643,23.656678658039766,0.0,15.917230401910068,1355.5756970782836,94.62671463215906,0,0,35,5,44.92632307472583,62.825,156.82080571228698,26.156678658039766,0.4163418807487428,1,5,23.813434002894276,40,0,0.0
150,LIBRE,23.657484664724812,22.746035378841363,24.760537149353798,2.0145017705124353,23.657484664724812,0.0,15.917230401910068,1355.6218828970843,94.62993865889925,0,0,35,5,44.97497465837671,62.825,155.88127718217606,26.157484664724812,0.41635471014285413,1,5,23.813434002894276,40,0,0.0
151,LIBRE,23.658284137762656,22.749877830718866,24.757818506926824,2.0079406762079586,23.658284137762656,0.0,15.917230401910068,1355.667694324641,94.63313655105063,0,0,35,5,44.99912943490527,62.825,154.94445045073144,26.158284137762656,0.4163674355393976,1,5,23.813434002894276,40,0,0.0
152,LIBRE,23.659077153916225,22.754010703181468,24.75506202693759,2.0010513237561227,23.659077153916225,0.0,15.917230401910068,1355.7131357596245,94.6363086156649,0,0,35,5,45.02721552547857,62.825,154.01036313110217,26.15907715391623,0.41638005816022644,1,5,23.813434002894276,40,0,0.0
153,LIBRE,23.659863787208078,22.75841395177507,24.752267208936193,1.993853257161124,23.659863787208078,0.0,15.917230401910068,1355.7582114436784,94.63945514883231,0,0,35,5,45.05901075414906,62.825,153.07905333591725,26.159863787208074,0.4163925791835746,1,5,23.813434002894276,40,0,0.0
154,LIBRE,23.660644109011095,22.7630684593127,24.749433550547145,1.9863650912344468,23.660644109011095,0.0,15.917230401910068,1355.8029254666126,94.64257643604438,0,0,35,5,45.09430325708357,62.825,152.150559679337,26.1606441090111,0.41640499974550094,1,5,23.813434002894276,40,0,0.0
155,LIBRE,23.66141818813609,22.767956024947022,24.746560547759408,1.978604522812386,23.66141818813609,0.0,15.917230401910068,1355.8472817714273,94.64567275254436,0,0,35,5,45.13289122668547,62.825,151.2249212788197,26.16141818813609,0.41641732094128275,1,5,23.813434002894276,40,0,0.0
156,LIBRE,23.662186090916364,22.773059348475197,24.743647695234372,1.9705883467591754,23.662186090916364,0.0,15.917230401910068,1355.891284159155,94.64874436366546,0,0,35,5,45.174582628233225,62.825,150.3021777565907,26.16218609091636,0.4164295438267626,1,5,23.813434002894276,40,0,0.0
157,LIBRE,23.662947881289487,22.778362010702807,24.740694486632478,1.9623324759296707,23.662947881289487,0.0,15.917230401910068,1355.934936293548,94.65179152515795,0,0,35,5,45.21919489529773,62.825,149.38236924078956,26.162947881289483,0.41644166941964955,1,5,23.813434002894276,40,0,0.0
158,LIBRE,23.663703620876298,22.783848450608158,24.737700414959107,1.9538519643509495,23.663703620876298,0.0,15.917230401910068,1355.9782417056056,94.65481448350519,0,0,35,5,45.26655460942004,62.825,148.46553636628346,26.163703620876294,0.41645369870077664,1,5,23.813434002894276,40,0,0.0
159,LIBRE,23.664453369057423,22.789503939966565,24.73466497293041,1.9451610329638456,23.664453369057423,0.0,15.917230401910068,1356.0212037979582,94.65781347622969,0,0,35,5,45.316497168815204,62.825,147.55172027512185,26.164453369057423,0.4164656326153191,1,5,23.813434002894276,40,0,0.0
160,LIBRE,23.66519718304743,22.79531455601744,24.731587653359664,1.936273097342223,23.66519718304743,0.0,15.917230401910068,1356.0638258491165,94.66078873218972,0,0,35,5,45.36886645021332,62.825,146.64096261661416,26.16519718304743,0.4164774720739742,1,5,23.813434002894276,40,0,0.0
161,LIBRE,23.66593511796676,22.801267152685124,24.728467949564884,1.9272007968797595,23.66593511796676,0.0,15.917230401910068,1356.106111017594,94.66374047186704,0,0,35,5,45.42351446736103,62.825,145.73330554701238,26.16593511796676,0.4164892179541068,1,5,23.813434002894276,40,0,0.0
162,LIBRE,23.66666722691172,22.807009468403418,24.725305355798284,1.9182958873948657,23.66666722691172,0.0,15.917230401910068,1356.1480623459163,94.66666890764688,0,0,35,5,45.48030102917744,62.825,144.82879172876892,26.16666722691172,0.41650087110086303,1,5,23.813434002894276,40,0,0.0
163,LIBRE,23.667393561022543,22.808837262005905,24.72209936769825,1.9132621056923433,23.667393561022543,0.0,15.917230401910068,1356.189682764523,94.66957424409017,0,0,35,5,45.53909340008056,62.825,143.92746432935746,26.16739356102254,0.4165124323282537,1,5,23.813434002894276,40,0,0.0
164,LIBRE,23.668114169549817,22.81098416157367,24.718849482764412,1.9078653211907408,23.668114169549817,0.0,15.917230401910068,1356.2309750955726,94.67245667819927,0,0,35,5,45.59976596458415,62.825,143.02936701962517,26.168114169549817,0.416523902420212,1,5,23.813434002894276,40,0,0.0
165,LIBRE,23.66882909991936,22.813432329307815,24.715555200856542,1.9021228715487268,23.66882909991936,0.0,15.917230401910068,1356.2719420566605,94.67531639967744,0,0,35,5,45.662199897890844,62.825,142.13454397166038,26.16882909991936,0.4165352821316253,1,5,23.813434002894276,40,0,0.0
166,LIBRE,23.669538397795627,22.81616451013376,24.712216024717748,1.8960515145839878,23.669538397795627,0.0,15.917230401910068,1356.312586264453,94.67815359118251,0,0,35,5,45.72628284387764,62.825,141.24303985614597,26.169538397795627,0.41654657218934543,1,5,23.813434002894276,40,0,0.0
167,LIBRE,23.670242107143817,22.819164049548412,24.708831460522628,1.8896674109742158,23.670242107143817,0.0,15.917230401910068,1356.3529102382452,94.68096842857527,0,0,34,6,45.75038683736426,62.825,140.35489983917455,26.17024210714382,0.4165577732931766,1,5,23.813434002894276,40,0,0.0
168,LIBRE,23.670940270290764,22.822414905611726,24.705401018450956,1.8829861128392302,23.670940270290764,0.0,15.917230401910068,1356.39291640345,94.68376108116306,0,0,34,6,45.77241844501248,62.825,139.4701695785052,26.17094027029076,0.41656888611684456,1,5,23.813434002894276,40,0,0.0
169,LIBRE,23.671632927984632,22.825901655747128,24.701924213287413,1.876022557540285,23.671632927984632,0.0,15.917230401910068,1356.4326070950208,94.68653171193853,0,0,34,6,45.797739743189595,62.825,138.58889521922902,26.171632927984632,0.41657991130894756,1,5,23.813434002894276,40,0,0.0
170,LIBRE,23.672320119453623,22.82960949897688,24.698400565047887,1.868791066071008,23.672320119453623,0.0,15.917230401910068,1356.4719845608126,94.68928047781449,0,0,34,6,45.82617999945933,62.825,137.7111233888213,26.172320119453627,0.4165908494938898,1,5,23.813434002894276,40,0,0.0
171,LIBRE,23.673001882463616,22.8335242541768,24.6948295996328,1.8613053454559996,23.673001882463616,0.0,15.917230401910068,1356.5110509648869,94.69200752985446,0,0,34,6,45.85757569564896,62.825,136.83690119155312,26.173001882463616,0.4166017012727993,1,5,23.813434002894276,40,0,0.0
172,LIBRE,23.67367825337492,22.837632354892047,24.691210849507975,1.8535784946159275,23.67367825337492,0.0,15.917230401910068,1356.5498083907635,94.69471301349968,0,0,34,6,45.891770377543594,62.825,135.9662762022333,26.17367825337492,0.4166124672244317,1,5,23.813434002894276,40,0,0.0
173,LIBRE,23.67434926719822,22.841920841212076,24.68754385441335,1.8456230132012728,23.67434926719822,0.0,15.917230401910068,1356.5882588446254,94.69739706879288,0,0,34,6,45.928614485860976,62.825,135.09929645925536,26.17434926719822,0.41662314790606,1,5,23.813434002894276,40,0,0.0
174,LIBRE,23.675014957649704,22.84637734915965,24.68382816209992,1.837450812940272,23.675014957649704,0.0,15.917230401910068,1356.626404258479,94.70005983059882,0,0,34,6,45.96796517219809,62.825,134.23601045691862,26.175014957649704,0.41663374385435265,1,5,23.813434002894276,40,0,0.0
175,LIBRE,23.675675357205545,22.850990098006957,24.680063329095297,1.8290732310883406,23.675675357205545,0.0,15.917230401910068,1356.6642464932743,94.70270142882218,0,0,34,6,46.009686103229,62.825,133.3764671369995,26.175675357205545,0.41664425558624024,1,5,23.813434002894276,40,0,0.0
176,LIBRE,23.676330497155778,22.855747875891037,24.67624892149792,1.820501045606882,23.676330497155778,0.0,15.917230401910068,1356.7017873419945,94.70532198862311,0,0,34,6,46.05364725605057,62.825,132.5207158795356,26.176330497155778,0.4166546835997736,1,5,23.813434002894276,40,0,0.0
177,LIBRE,23.676980407657627,22.860640024062153,24.672384515800342,1.8117444917381889,23.676980407657627,0.0,15.917230401910068,1356.7390285327092,94.70792163063051,0,0,34,6,46.0997247072205,62.825,131.66880649280938,26.17698040765763,0.4166650283749722,1,5,23.813434002894276,40,0,0.0
178,LIBRE,23.67762511778841,22.865656420062304,24.668469699741518,1.8028132796792136,23.67762511778841,0.0,15.917230401910068,1356.775971731608,94.71050047115364,0,0,34,6,46.14780041770166,62.825,130.82078920248,26.17762511778841,0.4166752903746663,1,5,23.813434002894276,40,0,0.0
179,LIBRE,23.678264655598017,22.870216253084546,24.664504073188176,1.79428782010363,23.678264655598017,0.0,15.917230401910068,1356.8126185460067,94.71305862239207,0,0,34,6,46.1977620156448,62.825,129.97671463985694,26.17826465559802,0.4166854700453326,1,5,23.813434002894276,40,0,0.0
180,LIBRE,23.67889904816111,22.87174844184776,24.66048724904526,1.7887388071975003,23.67889904816111,0.0,15.917230401910068,1356.8489705273378,94.71559619264444,0,0,34,6,46.24950257865987,62.825,129.13663382927234,26.17889904816111,0.41669556781792455,1,5,23.813434002894276,40,0,0.0
181,LIBRE,23.679528321628997,22.873543715616375,24.656418854195223,1.7828751385788486,23.679528321628997,0.0,15.917230401910068,1356.8850291741248,94.71811328651599,0,0,34,6,46.30292041699761,62.825,128.30059817452775,26.179528321629,0.41670558410869873,1,5,23.813434002894276,40,0,0.0
182,LIBRE,23.680152501281288,22.875588580093577,24.652298530465988,1.7767099503724104,23.680152501281288,0.0,15.917230401910068,1356.9207959349405,94.72061000512515,0,0,34,6,46.35791885883725,62.825,127.46865944438196,26.180152501281288,0.4167155193200364,1,5,23.813434002894276,40,0,0.0
183,LIBRE,23.680771611577377,22.87786993868642,24.648125935627213,1.7702559969407936,23.680771611577377,0.0,15.917230401910068,1356.956272211358,94.72308644630951,0,0,34,6,46.41440603868887,62.825,126.6408697570605,26.180771611577377,0.41672537384126346,1,5,23.813434002894276,40,0,0.0
184,LIBRE,23.68138567620772,22.88037510573415,24.6439007444144,1.7635256386802496,23.68138567620772,0.0,15.917230401910068,1356.9914593608883,94.72554270483089,0,0,34,6,46.434995460392656,62.825,125.81728156374993,26.181385676207718,0.41673514804946626,1,5,23.813434002894276,40,0,0.0
185,LIBRE,23.681994718145017,22.883091816047518,24.639622649580247,1.7565308335327288,23.681994718145017,0.0,15.917230401910068,1357.0263586999135,94.72797887258007,0,0,34,6,46.45410222171995,62.825,124.99794763105456,26.181994718145017,0.4167448423103067,1,5,23.813434002894276,40,0,0.0
186,LIBRE,23.682598759695217,22.886008231138344,24.63529136297262,1.7492831318342752,23.682598759695217,0.0,15.917230401910068,1357.0609715066103,94.73039503878087,0,0,34,6,46.47605915027452,62.825,124.18292102238593,26.182598759695214,0.41675445697883345,1,5,23.813434002894276,40,0,0.0
187,LIBRE,23.683197822548465,22.88911294249971,24.6309066166382,1.7417936741384885,23.683197822548465,0.0,15.917230401910068,1357.0952990238677,94.73279129019386,0,0,34,6,46.500729838560915,62.825,123.37225507826088,26.183197822548465,0.4167639924002939,1,5,23.813434002894276,40,0,0.0
188,LIBRE,23.68379192782994,22.892394972276403,24.626468163950943,1.7340731916745398,23.68379192782994,0.0,15.917230401910068,1357.129342462201,94.73516771131976,0,0,34,6,46.5279831244826,62.825,122.56600339548095,26.18379192782994,0.41677344891094215,1,5,23.813434002894276,40,0,0.0
189,LIBRE,23.684381096150606,22.89584377164315,24.62197578076413,1.726132009120981,23.684381096150606,0.0,15.917230401910068,1357.1631030026613,94.73752438460242,0,0,34,6,46.557693005343026,62.825,121.76421980517034,26.184381096150606,0.41678282683884765,1,5,23.813434002894276,40,0,0.0
190,LIBRE,23.684965347657887,22.89944921718618,24.617429266584764,1.7179800493985837,23.684965347657887,0.0,15.917230401910068,1357.1965817997357,94.73986139063155,0,0,34,6,46.58973853785017,62.825,120.96695834964976,26.184965347657887,0.4167921265047017,1,5,23.813434002894276,40,0,0.0
191,LIBRE,23.685544702086297,22.903201605560806,24.613727660603892,1.7105260550430863,23.685544702086297,0.0,15.917230401910068,1357.2297799842527,94.74217880834519,0,0,34,6,46.62400372649529,62.825,120.17427325812287,26.185544702086297,0.4168013482226231,1,5,23.813434002894276,40,0,0.0
192,LIBRE,23.68611917880797,22.907091646675607,24.613337727361724,1.7062460806861175,23.68611917880797,0.0,15.917230401910068,1357.2626986662747,94.74447671523188,0,0,34,6,46.6603774024361,62.825,119.38621892116043,26.186119178807967,0.41681049230096245,1,5,23.813434002894276,40,0,0.0
193,LIBRE,23.68668879688313,22.911110455631995,24.612915742860032,1.7018052872280371,23.68668879688313,0.0,15.917230401910068,1357.2953389379907,94.74675518753251,0,0,34,6,46.69875309479778,62.825,118.60284986395072,26.18668879688313,0.4168195590431059,1,5,23.813434002894276,40,0,0.0
194,LIBRE,23.687253575110454,22.91524954362707,24.612461458754954,1.697211915127884,23.687253575110454,0.0,15.917230401910068,1357.3277018766037,94.74901430044181,0,0,34,6,46.73902889609974,62.825,117.82422071831797,26.187253575110454,0.4168285487482762,1,5,23.813434002894276,40,0,0.0
195,LIBRE,23.687813532077367,22.91950080800749,24.611974618850766,1.6924738108432749,23.687813532077367,0.0,15.917230401910068,1357.359788547211,94.75125412830947,0,0,34,6,46.781107323313336,62.825,117.05038619348534,26.18781353207737,0.41683746171233377,1,5,23.813434002894276,40,0,0.0
196,LIBRE,23.688368686210165,22.923856521643117,24.611454959233697,1.6875984375905801,23.688368686210165,0.0,15.917230401910068,1357.391600005676,94.75347474484066,0,0,34,6,46.824895175895335,62.825,116.28140104556087,26.18836868621016,0.416846298228574,1,5,23.813434002894276,40,0,0.0
197,LIBRE,23.68891905582399,22.925534431935368,24.610902208411694,1.6853677764763262,23.68891905582399,0.0,15.917230401910068,1357.423137301494,94.75567622329596,0,0,34,6,46.870303391958714,62.825,115.51732004575251,26.188919055823987,0.41685505858852345,1,5,23.813434002894276,40,0,0.0
198,LIBRE,23.689464659172625,22.92698106015186,24.61031608746052,1.6833350273086616,23.689464659172625,0.0,15.917230401910068,1357.4544014806438,94.7578586366905,0,0,33,7,46.91724690361366,62.825,114.75819794730342,26.189464659172625,0.4168637430827318,1,5,23.813434002894276,40,0,0.0
199,LIBRE,23.69000551449802,22.928641410108508,24.609696310176652,1.681054900068144,23.69000551449802,0.0,15.917230401910068,1357.4853935884262,94.76002205799207,0,0,33,7,46.96564449236257,62.825,114.00408945113213,26.19000551449802,0.41687235200156014,1,5,23.813434002894276,40,0,0.0
200,LIBRE,23.69054164007951,22.930505203793302,24.609042583237386,1.6785373794440837,23.69054164007951,0.0,15.917230401910068,1357.5161146722837,94.76216656031804,0,0,33,7,47.015418645313275,62.825,113.25504917018134,26.19054164007951,0.4168808856359651,1,5,23.813434002894276,40,0,0.0
201,LIBRE,23.691073054282718,22.932562450265753,24.608354606368508,1.6757921561027551,23.691073054282718,0.0,15.917230401910068,1357.5465657846046,94.76429221713087,0,0,33,7,47.04590015426584,62.825,112.51113159248553,26.191073054282715,0.4168893442782764,1,5,23.813434002894276,40,0,0.0
202,LIBRE,23.691599775607994,22.9348034540015,24.60763207252002,1.672828618518519,23.691599775607994,0.0,15.917230401910068,1357.5767479854958,94.76639910243198,0,0,33,7,47.06173283711178,62.825,111.77239104295586,26.191599775607994,0.41689772822296844,1,5,23.813434002894276,40,0,0.0
203,LIBRE,23.692121822738393,22.93721882097009,24.60687466805023,1.66965584708014,23.692121822738393,0.0,15.917230401910068,1357.6066623455347,94.76848729095357,0,0,33,7,47.080100958103685,62.825,111.038881643889,26.192121822738393,0.4169060377674237,1,5,23.813434002894276,40,0,0.0
204,LIBRE,23.692639214587064,22.939799462666674,24.606082072918692,1.6662826102520185,23.692639214587064,0.0,15.917230401910068,1357.636309948483,94.77055685834826,0,0,33,7,47.10089222674628,62.825,110.31065727421947,26.192639214587064,0.41691427321268704,1,5,23.813434002894276,40,0,0.0
205,LIBRE,23.693151970344026,22.942536598307637,24.605253960888323,1.6627173625806861,23.693151970344026,0.0,15.917230401910068,1357.6656918939673,94.7726078813761,0,0,33,7,47.12399827642457,62.825,109.58777152753419,26.19315197034403,0.41692243486421054,1,5,23.813434002894276,40,0,0.0
206,LIBRE,23.693660109522185,22.945421755388878,24.604389999737098,1.6589682443482197,23.693660109522185,0.0,15.917230401910068,1357.6948093001174,94.77464043808874,0,0,33,7,47.14931461909373,62.825,108.8702776688574,26.193660109522188,0.41693052303258554,1,5,23.813434002894276,40,0,0.0
207,LIBRE,23.694163652002537,22.948446768793286,24.603489851479708,1.6550430826864222,23.694163652002537,0.0,15.917230401910068,1357.723663306154,94.77665460801015,0,0,33,7,47.17674058886519,62.825,108.15822859025229,26.194163652002537,0.4169385380342624,1,5,23.813434002894276,40,0,0.0
208,LIBRE,23.69466261807849,22.95160377862182,24.602553172599514,1.6509493939776938,23.69466261807849,0.0,15.917230401910068,1357.7522550749313,94.77865047231396,0,0,33,7,47.206179276088506,62.825,107.45167676525236,26.19466261807849,0.41694648019225605,1,5,23.813434002894276,40,0,0.0
209,LIBRE,23.69515702849912,22.954885226910122,24.601579614291175,1.6466943873810536,23.69515702849912,0.0,15.917230401910068,1357.7805857954133,94.78062811399649,0,0,33,7,47.23753745341446,62.825,107.02885971831074,26.195157028499125,0.41695434983683444,1,5,23.813434002894276,40,0,0.0
210,LIBRE,23.695646904511364,22.958283853380426,24.600568822714273,1.642284969333847,23.695646904511364,0.0,15.917230401910068,1357.808656685092,94.78258761804545,0,0,33,7,47.27072549517811,62.825,106.94545268303955,26.195646904511364,0.41696214730618963,1,5,23.813434002894276,40,0,0.0
211,LIBRE,23.696132267900946,22.96179269036647,24.59952043925825,1.6377277488917805,23.696132267900946,0.0,15.917230401910068,1357.8364689923344,94.78452907160379,0,0,33,7,47.30565729131308,62.825,106.8574253623924,26.196132267900946,0.41696987294709026,1,5,23.813434002894276,40,0,0.0
212,LIBRE,23.696613141032003,22.96540505703754,24.598434100819013,1.6330290437814732,23.696613141032003,0.0,15.917230401910068,1357.8640239986505,94.78645256412801,0,0,33,7,47.342250156883665,62.825,106.76476522297844,26.196613141032003,0.4169775271155114,1,5,23.813434002894276,40,0,0.0
213,LIBRE,23.697089546885216,22.96911455303646,24.597309440087457,1.6281948870509986,23.697089546885216,0.0,15.917230401910068,1357.89132302088,94.78835818754087,0,0,33,7,47.38042473821565,62.825,106.6674607590104,26.197089546885216,0.41698511017724177,1,5,23.813434002894276,40,0,0.0
214,LIBRE,23.697561509094417,22.972227725976055,24.596146085850158,1.6239183598741036,23.697561509094417,0.0,15.917230401910068,1357.9183674132894,94.79024603637767,0,0,33,7,47.42010491650376,62.825,106.5655015479393,26.19756150909442,0.4169926225084667,1,5,23.813434002894276,40,0,0.0
215,LIBRE,23.698029051981447,22.973343481077787,24.594943663302576,1.621600182224789,23.698029051981447,0.0,15.917230401910068,1357.9451585695697,94.79211620792579,0,0,33,7,47.46121770965942,62.825,106.45887830659638,26.198029051981443,0.4170000644963222,1,5,23.813434002894276,40,0,0.0
216,LIBRE,23.698492200589236,22.97464692407628,24.593701794374947,1.619054870298669,23.698492200589236,0.0,15.917230401910068,1357.9716979247314,94.79396880235694,0,0,33,7,47.503693173093325,62.825,106.3475829477342,26.198492200589236,0.41700743653942274,1,5,23.813434002894276,40,0,0.0
217,LIBRE,23.698950980712926,22.976129776752845,24.59242009807109,1.616290321318246,23.698950980712926,0.0,15.917230401910068,1357.9979869568888,94.7958039228517,0,0,33,7,47.5474643000357,62.825,106.23160863689593,26.198950980712926,0.41701473904835534,1,5,23.813434002894276,40,0,0.0
218,LIBRE,23.69940541892889,22.977783963777703,24.591098190820357,1.613314227042654,23.69940541892889,0.0,15.917230401910068,1358.0240271889218,94.79762167571556,0,0,33,7,47.592466921915275,62.825,106.1109498494956,26.199405418928894,0.41702197244614236,1,5,23.813434002894276,40,0,0.0
219,LIBRE,23.699855542621613,22.97960162032443,24.58973568684282,1.6101340665183876,23.699855542621613,0.0,15.917230401910068,1358.0498201900168,94.79942217048645,0,0,33,7,47.60913807292968,62.825,105.9856024280229,26.199855542621613,0.4170291371686687,1,5,23.813434002894276,40,0,0.0
220,LIBRE,23.700301380008188,22.981575098047134,24.58833219852796,1.6067571004808272,23.700301380008188,0.0,15.917230401910068,1358.075367577071,94.80120552003275,0,0,33,7,47.623872953335876,62.825,105.8555636392538,26.200301380008188,0.4170362336650726,1,5,23.813434002894276,40,0,0.0
221,LIBRE,23.70074296016042,22.983696969561997,24.586887336826887,1.6031903672648902,23.70074296016042,0.0,15.917230401910068,1358.1006710159572,94.80297184064167,0,0,33,7,47.64081505228796,62.825,105.72083223135627,26.200742960160415,0.4170432623980965,1,5,23.813434002894276,40,0,0.0
222,LIBRE,23.70118031302432,22.985960031569114,24.585400711658227,1.5994406800891134,23.70118031302432,0.0,15.917230401910068,1358.1257322226431,94.80472125209728,0,0,33,7,47.65987276144847,62.825,105.58140849077006,26.20118031302432,0.4170502238443982,1,5,23.813434002894276,40,0,0.0
